,Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous
8129,37568.5298449176,20,2,Professional,Tier_1,11270.558953475278,0.0,1056.3593207718911,4162.395668284095,2901.4433771349422,1238.6553629543196,1531.033346086965,2248.5129171237763,1854.0161387868673,1934.3176545499048,766.337873113097,9.71203710461063,3648.6695581951153,8604.899232636457,1051.1936775609045,528.0166795985228,164.5002175678499,247.84708635143176,356.2751500204362,8.046437019654377,85.34950038596543,43.69890265158689
12787,5892.690516599825,24,1,Student,Tier_2,1178.538103319965,0.0,252.0605234724027,748.6076701873405,307.6388813742667,141.66642050862222,159.04019719449082,306.38808834132334,184.9134913332811,320.2094355402146,132.3705058734647,7.2618487877185585,427.9182748437108,2161.2571994544533,71.91399950950861,39.78427341583691,19.86525250465572,47.05985219635111,65.59229271025993,7.2573295887636595,0.9050269078029496,35.49158532699282
8292,57119.4160204824,43,0,Student,Tier_1,17135.82480614472,0.0,2207.063125265966,6341.865510518588,3459.8693945401524,1941.03228613599,1392.5783907474402,4213.5218956042545,2147.4063159346297,0.0,1292.2835159349863,14.787688346748372,8446.641226591599,16987.970779655683,1402.2705029790768,956.6534978925564,314.1239579522754,307.96672994460124,1118.6144454629396,66.52791393001887,0.0,235.65288797373177
18321,60436.9952476998,19,4,Student,Tier_1,18131.09857430994,9007.860607807976,1556.602171569893,8461.598648836352,3472.8618383027806,2516.504179908916,1643.1553758432494,4525.362670757383,2771.35275759441,6014.998008747387,868.2316858167858,13.283101518272344,1467.368728204725,1467.368728204725,1111.2987862760613,898.7200860511693,430.51996555422033,194.9066406987527,1005.951268243413,136.95393210132653,128.27249256627107,154.31575112214335
13060,45630.73604906877,33,3,Professional,Tier_3,6844.610407360315,0.0,1143.3049036622049,5790.681176662289,3560.251828017675,2123.7026136760674,2026.6288110596563,2730.2352532724767,1725.4683519112716,4146.169035449451,1238.9643414347674,11.397301295284269,5200.672470768261,14300.71932656259,673.5520994299233,743.6287526096653,144.60200788019915,409.63793203907727,439.3379834184844,17.11875245764909,59.10959166483664,138.45644323141153
3295,12691.690236505196,47,0,Student,Tier_1,3807.507070951559,2438.992707426365,409.2788730506603,1352.3683800935037,873.7728633617947,577.3603859022595,321.3238321392874,661.2308041048975,606.1333055203212,0.0,350.85780285287444,6.358698819874444,807.0263572907761,1292.864211101676,231.7579167179331,197.20400465170948,145.33422960445358,54.682154232822505,56.485443517097664,1.232311795661649,0.0,78.51646406182819
8957,22539.410237660533,40,2,Self_Employed,Tier_2,4507.882047532107,2497.8975527200005,900.7865205493844,3185.1826823686374,1411.9741537731054,1011.1399081768684,1106.683275064087,1022.2576070324592,758.0587061138577,1782.1000429172343,273.7815589978018,7.010981456885963,1580.2338722538364,4081.666182414985,302.0639509109322,294.3571327167525,118.8363999557199,124.76561847489631,231.8740553493275,36.390809480451345,26.059177335117788,31.2565996245336
115,38184.71312437806,57,4,Professional,Tier_2,7636.942624875613,2561.5916969534505,863.4950188386588,3902.733182526656,2969.5474722553217,1166.490310314802,1648.6128712305865,2375.0135065213876,1893.451618988041,3338.3492287531512,1050.8803283310283,9.704894170232995,3705.7859979279606,8777.60526478936,792.4335051555719,452.89766937240927,120.63740434046504,124.48644016326888,137.0439145345117,87.00701184717362,63.70953998054871,313.52039883276063
5647,105187.37938503332,21,1,Professional,Tier_1,31556.213815509993,10628.463671394458,4405.029354663217,15388.584784541774,6350.279857917524,2225.8291144702553,4988.682467621553,6946.19436271093,3164.176498797854,6838.731068175828,1944.2050085032104,20.463473121332793,10750.989380726736,10750.989380726736,1344.0891330625836,1646.990810150819,207.0653646228272,824.6313896561214,1188.6493279543615,52.83568265162695,331.52336431561355,188.30808113955797
12624,4629.5183009687,56,4,Professional,Tier_1,1388.85549029061,0.0,138.66567326757968,538.4463156827403,307.9670648245928,172.37009178587127,105.66214147483528,220.0074063569973,202.82140629512975,280.02603206360953,89.95584698876476,6.053944883358312,280.26848630563126,1184.7408319379697,29.801478634503344,36.68883954637096,47.72899509637208,12.765370511096544,42.72620796770416,5.9748816991794715,4.7172471917393155,16.115447890938665
14747,4332.639792096358,29,4,Self_Employed,Tier_3,649.8959688144537,0.0,107.41382456416652,595.1262414778159,256.2068322929614,169.86467892759006,88.66255325681034,175.398527027222,142.08329148541827,392.0610232219574,81.64700417030559,8.152156425121074,353.2035731887356,1674.2798468576575,91.65110027534462,70.05826023271395,40.26026669125311,4.7649424920626915,17.85293681608359,5.20515571919492,14.20765834777358,19.59152440088715
7181,22511.598685453177,54,1,Professional,Tier_3,3376.7398028179764,0.0,453.25623973064216,3202.412473748197,1524.2057867807162,815.2641073225105,876.3384736302165,1225.190096178735,996.0043045592556,2227.0433436070766,521.5585029868785,9.000184889083831,2026.0855031793512,7293.585554090972,782.3839922609623,454.2376932719681,166.39013457458978,185.1194918303434,192.3694112297599,25.78167014729955,109.81956148483864,126.3688291549928
1710,72737.8525674414,46,2,Professional,Tier_1,21821.355770232414,0.0,2343.4461336331706,8409.891493754734,3932.249167947673,1740.208493820492,3617.385811204516,3540.168504954073,2838.2673497304413,6606.0943142755505,1356.5124599465444,14.387222706718957,10464.956840962685,16532.273067941787,1763.3180102946535,689.9536361210637,459.670516701181,722.9252813518765,379.58480146603773,13.85616246673428,315.72578783400115,208.11464361366404
15957,58467.89728135409,59,1,Student,Tier_2,11693.579456270818,6480.623166541695,2267.1217831660206,8316.772424640785,3382.4604522793434,2696.6071405551183,2041.5408669244173,4221.609163449819,2853.0711189380972,5416.291830950654,1117.262902873943,13.294520453752453,7773.026562948593,7980.95697476338,2489.38073552183,1010.7869256859422,639.3638249219479,588.1573863539872,899.4555165814147,135.68272448256786,239.93062180554253,292.54868503553104
5817,34539.9886174753,64,2,Self_Employed,Tier_2,6907.99772349506,4449.766461679079,1055.9675983814975,4795.10594999616,2491.1879072985566,769.3962558994866,1519.501750898556,2321.4370142433136,1334.516129944804,2380.185023005166,804.9792158044148,9.765596788733223,3373.0360192569883,5709.947586829199,923.68953138183,423.8286919113944,117.12737752009195,319.3408514962045,556.1852014454832,14.792862043270338,76.19340742367707,235.69917988897333
15278,34518.29848110168,24,0,Student,Tier_1,10355.489544330503,2911.2853308011136,1634.8962723742643,3965.2385281612137,2319.9423281006943,1678.9802689997875,1646.1142824903964,2281.5599777123048,1130.7723532364114,0.0,613.2098426630878,5.799429405331952,2001.8643523332632,5980.809752231904,1004.750527935369,394.9982594983852,374.30795803571107,124.8178682860543,229.05610922286291,55.9474698385755,0.0,37.1296152704172
2480,18476.667595884832,25,1,Student,Tier_2,3695.3335191769665,0.0,886.6242127291653,2601.661000738833,1054.962805744393,900.9144370892913,488.4293815447027,921.745471181679,689.8115153749252,1524.692561572351,278.66426925871036,5.862217370718642,1083.142417335903,5433.828421473812,245.07818374702055,250.6495868904101,136.91769959884806,84.71191636555857,99.25458675712656,24.070516992856746,56.80588777676857,75.11394060938167
10250,19195.78596464528,33,0,Student,Tier_3,2879.3678946967916,0.0,796.2428332265341,2060.2940059404064,1479.0197937682972,498.5005264413457,900.876367959633,1532.1923686813063,811.4208973701832,0.0,295.5412372214279,7.508046334003289,1441.2285044016678,7942.330039339353,235.00771444038483,437.2479213188778,58.03703416938733,127.9588781564426,97.11450751529875,13.35983035437982,0.0,54.64177313165887
4032,11944.541459866085,29,4,Student,Tier_1,3583.3624379598245,1895.9699112449907,353.4825346387598,1647.532672630496,807.4850084493028,336.1472644852844,550.6078983237159,752.256910939685,536.8537243264435,1076.800484743769,308.27460876164275,5.507983067385994,95.76800336216728,95.76800336216728,199.88965960999136,146.05924355511013,82.96048530980612,47.23456722060643,152.1269428945107,13.614657494104184,12.002201653487734,64.86093920267372
13347,18841.142557048523,20,3,Self_Employed,Tier_2,3768.228511409705,0.0,791.3133780036375,2680.7956380510514,951.6559413203128,540.4465041045887,899.4253453252857,1340.6932300815306,866.4969793955421,1597.9093805136106,249.07230202939812,8.114053455233861,1528.780378655733,5155.105346813856,718.8455492511952,127.3791225506662,136.39808101582213,196.73714912075408,385.97670172528586,31.170672707706725,47.45179672688131,62.803086081481
16530,34839.0548635954,62,4,Retired,Tier_2,6967.8109727190795,5292.135449393825,1608.300830821403,5032.367730551566,2121.987524982821,995.3219955257556,1567.9794883466325,2623.6171131332444,1323.9968352757037,2114.26753104459,636.3530081469858,7.507141681855693,2615.417209229543,4554.916383653792,947.5969271183882,319.00075184891637,83.30350007241181,282.32080183047356,184.01980614477617,21.743062541985772,97.6990491460151,144.51302526972682
9514,35418.391444964305,29,4,Professional,Tier_2,7083.678288992862,5512.743548336335,1607.3694291094291,4218.0607902354695,2611.877000639035,947.7449259202608,1172.668114921593,1841.5097420658433,1240.666207790011,3394.090280459037,453.3035269781467,9.41320912906772,3334.0072568663204,5334.6795895162795,567.1500053125753,224.3738547959159,147.04707898258064,232.53594302570176,347.8101771954743,42.906438999362166,94.71691935202392,82.6253752894076
4610,31673.114335321425,21,4,Professional,Tier_1,9501.934300596427,2585.142241059734,1550.4315730516073,3293.6934727808066,1790.321065223981,761.6208526670905,1211.1819882592622,2051.92344424123,1124.3537402056843,2170.7903296651416,644.5556516646571,8.384180083099686,2655.5309437994106,4987.165675905806,889.7992617526495,314.629807208308,124.46708837312032,152.4339534197876,607.1193463251294,49.408665081078055,52.73680698353144,95.21899963320251
5117,18720.80480248704,42,3,Retired,Tier_1,5616.241440746112,0.0,687.3765842179048,2666.448784999325,1032.3385112900771,598.9257364321677,584.1992380612601,865.5416919298804,785.807499726737,1701.4062033861276,551.5931532566821,8.356157173891864,1564.3398735133133,3630.925958440763,483.04790925721426,305.79976964577475,59.537970856111485,62.74576698599215,252.20635605601817,36.77124748855721,80.36243405457981,140.8170120563844
16946,12332.834072420115,57,1,Retired,Tier_2,2466.5668144840233,0.0,288.0371189710906,1591.8205319432789,714.4602807876867,275.0255216154925,516.6219624215704,828.5751627171813,471.9338012697483,1175.0109442588175,268.3179865719951,6.477198594543637,798.8221552061946,3736.4639473792304,332.51524585859244,171.85842252719308,49.5842477100348,143.98310362517608,224.6594396813889,3.042148151800553,42.02124996108062,30.93415851197802
6385,82728.63315802331,37,4,Self_Employed,Tier_2,16545.726631604663,5890.6658737861435,2117.5722045182283,12385.78192790328,6225.801197513552,3036.025380393508,2299.439444358715,5910.787623551597,2492.751769488694,5877.347606940275,1950.372114001519,12.833110251589108,10616.656702801836,17996.361383963143,2581.6885847154126,1665.9569129744336,907.7034392112804,490.693440592612,832.6336164067817,24.132362813297956,154.2266177319954,327.1380800779074
15139,84605.18204083157,50,3,Professional,Tier_1,25381.55461224947,0.0,3710.8350536320218,9818.936985678276,6588.849077887565,2661.550155406395,2364.6756639917967,3391.522491011116,2817.787307433859,5055.323629012355,2212.0167699909284,14.359012955789163,12148.469050512014,20602.130294537797,529.291469967625,1580.333621526712,417.7636199062927,280.416724144132,935.2882816904656,34.66580030384183,202.33299491845176,628.0621063481374
6271,54307.11323559816,47,0,Student,Tier_1,16292.133970679448,0.0,1865.8778201345815,5699.557056555952,2957.702977159367,1290.084034365098,1704.4233054861586,3367.99492720325,2125.896799069595,0.0,666.7314080559913,13.443966964238406,7301.030362625361,18336.71093688872,1438.3074452715275,418.06407760086665,220.44866378754037,199.4207925460919,710.5869186557987,81.02230633812194,0.0,99.26809497206423
341,36457.498259158136,40,2,Professional,Tier_3,5468.62473887372,0.0,1174.7921704263538,4124.9170758997825,1898.67680709823,1183.167204531302,1628.9015873316405,1500.6897793910784,1437.2237407828222,3357.7643062366624,526.5416742839662,7.671549813879447,2796.8551398455484,14156.199174302576,462.4799715187849,145.17645677806811,309.31230342036025,127.80875916438497,246.10869249372792,9.663688007635926,118.08366840901708,96.60789812718488
828,21435.489322383153,58,3,Professional,Tier_2,4287.097864476631,4070.951699605716,760.896740443297,2320.616783618101,1621.472687415217,652.8922872230303,633.3326690292197,905.658013694789,902.8297343884176,1441.5723928216173,581.2671885414777,9.888050563276646,2119.5520226830126,3256.9012611256403,492.7010171384923,188.98607539632027,87.62443214720282,131.44663117856004,171.51881676527142,1.242415507984128,17.23268154315995,90.28549627042608
12529,30496.0987365863,18,3,Self_Employed,Tier_2,6099.21974731726,4227.836435525327,1010.9529943848884,4039.350856806708,1701.853549245085,1460.23816196902,1093.1658916814256,1583.46917397503,1143.7634981971516,1812.6117711243412,822.0134151314436,5.804863065288408,1770.256771913983,5501.623241228612,753.3036604075528,500.2776872621908,174.50182838162104,137.83130038750994,118.76711112758532,53.570294234808294,0.5773787898024283,125.14948400276292
11551,27910.50319285616,29,4,Self_Employed,Tier_2,5582.100638571233,0.0,577.873171822815,4031.9521502908474,2106.6881446115876,1111.3304874441235,762.0428879538433,1846.24011351435,1033.4714216618272,2106.061196479091,517.8926912554354,9.447936597301323,2636.9666456488117,8234.850289251011,256.8585329229387,254.51320827809215,249.2834706486802,43.24525167711408,496.930109746669,41.034385527931995,47.50547600776627,151.07307484190878
9527,42717.38163174201,41,4,Self_Employed,Tier_2,8543.476326348404,4666.4756786724065,1966.012166486623,4891.941674347407,3306.688996034929,1133.279473665869,944.4625227723618,2497.406224137343,1304.4244613086123,2850.628308005217,1131.3290349664444,12.137438323911056,5184.795849142397,9481.256764996397,1250.5909732355622,551.6303507434557,156.4103251025662,254.37941501258456,549.3752735384012,51.25773514413451,43.71448694639366,127.39783785469236
11836,29469.344411265625,27,3,Student,Tier_2,5893.868882253126,0.0,1196.8962914664132,2960.7209720790775,1762.615218234042,919.550280525757,905.9517512053002,1897.9960880609187,1178.8354607108024,2891.764680471862,384.9345083865457,9.993382017431175,2944.984165050278,9476.210277871782,626.8236881831452,232.35806665120413,247.93746382195212,184.17987287540024,269.9095686289856,47.711321399948254,96.89988004467162,34.35061438809134
313,57512.65959632074,24,3,Retired,Tier_2,11502.531919264147,0.0,2297.7488167821093,5845.950761642588,3832.074500422444,1959.147371304878,1549.7813118738454,4467.294521397066,2443.344396435288,5187.987780155194,1343.165393307739,12.688438195085444,7297.458267229033,17083.63282373544,1735.026264167641,825.7614839901701,156.46188662482243,217.13753861624144,320.23934466144436,34.497809188842886,220.25753709910575,270.91200955855913
11697,11191.181815959217,62,2,Professional,Tier_2,2238.236363191843,0.0,538.9565919432537,1417.6179344745365,878.3702528324278,541.4166148526936,557.3985411006604,834.3771752614697,339.1323450864753,615.5777278488019,121.8195887903095,8.20964246559694,918.7560147651504,3108.2786805767437,249.25200253946073,226.98977274384632,94.63225137996167,154.18377231848717,126.97670761301762,7.86749943484228,26.891034221037582,11.612465636184435
10051,49933.5693170002,47,1,Retired,Tier_2,9986.71386340004,5119.452027461805,2485.750564515685,6933.550107869578,3399.128794851616,1914.1627275064543,1298.2819005398703,2737.950697112905,1606.8342323874774,3342.2138663798964,1245.1163418749647,11.517948257184786,5751.322676897581,9864.41419309991,1991.433812479975,564.9988188090066,256.13371407104376,257.73537488415445,143.22786455281866,23.93908277158152,37.518134694139995,252.055946608878
12863,9370.329466386524,25,1,Professional,Tier_2,1874.065893277305,0.0,232.34974289340445,1101.6004201658864,612.2499393795122,329.5458411039839,214.3199067718006,485.5588841419009,448.30828310981303,689.9776023707656,203.88016325881463,8.026017326869024,752.0642665568962,3178.4727899133377,187.9681508393456,33.58736881828577,19.97646324613689,14.487726712345582,57.79328927930613,7.898906144565182,21.068002306553083,17.01465682591477
16070,14131.63035607592,54,2,Retired,Tier_1,4239.489106822775,2022.8386940922835,383.1900346958793,1673.8932208517376,817.52590182898,646.186419784957,399.71998909021016,813.4070524458471,493.1942263956547,997.3715203812718,257.19716884508364,9.1724561350922,1296.2175955844375,1387.6170208412386,489.16164178298413,95.52373958999804,177.28718708916068,39.86271217036811,42.10865935945921,11.899665538176478,8.645219119215936,16.454374377869055
17136,50818.15016136096,64,1,Retired,Tier_3,7622.722524204143,3291.183459768024,1753.0040799511512,5423.6475294984575,3589.194733339066,1364.5066607930955,1136.587820591143,3440.194289356053,1601.0504068952814,4754.499027911468,924.9057228472376,11.643397798170868,5916.9593769590665,15916.653906205844,1298.6864454737663,719.9541289669935,404.3818747112099,333.766749258438,886.1875953923429,22.249055207877316,213.6814199115192,200.9162306727828
18261,26371.80355734666,52,3,Retired,Tier_2,5274.360711469332,0.0,1128.1961059144278,3656.181678737854,1796.50817812659,527.5519040612606,819.6468522508882,1517.5255066576913,1251.496230969465,2177.92887710462,646.2748087713431,6.402427450023401,1688.4355900218104,7576.132703283183,327.12259113283244,142.38120211586423,83.80120087641184,71.82929672179647,92.86434424439852,2.5753051315127946,28.20592581259867,172.63341340937146
4909,15523.723545710964,60,2,Self_Employed,Tier_2,3104.744709142193,0.0,578.7503928831367,2023.5810896687783,1097.766539366441,744.4958706022474,461.0857953419521,1238.4331835983774,701.7020114059172,1274.833192289592,389.662980763094,6.273600676373567,973.8964253620858,3908.6677806492353,326.80834892312595,216.2443152291229,73.46305440454522,52.15756989374346,251.35656189731935,30.852591920043967,11.149968496114138,112.1220323582514
17796,16398.177243000602,45,4,Self_Employed,Tier_2,3279.6354486001205,3093.675415731642,605.2425653199588,1905.3791592285995,1105.600919338272,347.66381974015275,748.7412201761534,922.4308078314734,699.4979300497877,1248.9020499563287,201.07821737009576,5.699326614384975,934.5856798843536,2240.3296896580196,135.96624901942786,213.28951627496463,97.13193531944232,174.32227783206918,230.6002596613438,22.547290683854783,41.76931671026857,32.00249361809816
8873,23586.107968450753,42,2,Professional,Tier_2,4717.221593690151,4384.106046904141,943.0679262594804,3127.392674584107,1543.8469382478968,1139.5254129999091,662.8557091229659,1090.8402015978377,1080.1481637485024,1636.309077647158,482.1589917148052,8.278648967256226,1952.6110837460867,2778.6352319338,483.2148127136533,144.63429125634718,194.25121516457625,138.5324884431912,169.88317196158314,5.498210361155986,76.09737551203463,106.71730461726813
18285,23019.821443026904,18,3,Student,Tier_2,4603.964288605381,2084.793186947782,657.8219216086235,2985.6763449617915,1521.8621140706082,524.071183839962,827.9624345039458,1200.277189296041,862.4703053718541,2072.514945115139,384.6392472984021,9.20626056739122,2119.264744193254,5293.768281407374,799.2597199340703,300.61600113124535,155.56082991301898,152.5213370169664,88.83039984700372,15.105498353666585,22.650235177724397,104.80047121620572
409,45274.70322967152,21,3,Retired,Tier_3,6791.205484450727,0.0,1940.95321857722,5524.532039573007,3519.120977597844,1126.8290202565709,1772.539343433513,2483.0143902959517,2257.7670535453067,4261.8268257208865,495.00909868673335,10.959770927710425,4962.0037621727115,15101.905777533755,606.3998719627238,636.46742749963,99.79417069455724,231.01603052715265,509.7608823048151,57.6269172311418,59.87920242775487,94.43319228600376
3795,23120.242672011293,38,4,Self_Employed,Tier_1,6936.072801603387,0.0,1152.064161761862,2942.259012088467,1686.9828681634915,848.6785822747838,899.7840944974183,1625.313950520204,721.1997663859116,1250.7507819396535,338.92595112969184,7.015004502091851,1621.8860643361534,4718.2107016464215,775.4691659848047,328.22588813188656,130.9205436022193,155.780844550394,348.04707937400946,33.32459701123277,15.018313944516398,58.87055261372655
2703,68044.71200255983,46,3,Student,Tier_1,20413.413600767948,0.0,2506.752231808726,8799.093605231188,4732.210838739074,3273.2895584088747,2836.6051982063686,5050.563656317565,2771.199468946968,3618.343729640332,1579.156537909715,14.736736038107558,10027.569595707731,12464.08357658307,1473.2821842721903,254.23535281217283,641.5267217540862,390.9949904249533,626.1619181485145,28.57429771328556,125.8824998545638,128.04881521769613
10342,17817.255710951773,31,2,Retired,Tier_2,3563.451142190355,0.0,527.6461433322487,1829.8385222193692,1239.3749741226138,420.0394547405915,463.6555450326518,872.5219844876339,648.4075302257858,1272.1769086709542,307.9803907907458,7.128663514311839,1270.1322071182617,6672.163115138823,497.0967077697834,191.55862363192065,67.33649709429153,106.41025453307674,173.78358951746176,11.122513347875657,40.20683514342221,65.83806289232585
4981,60999.22766228773,39,4,Self_Employed,Tier_1,18299.76829868632,10273.022488233037,2818.206693226736,8355.804495654787,4831.561833628,2404.118235909268,1294.0105255430146,2907.208916096578,2908.773738402556,4398.839909065846,800.6226647877251,13.055277050106827,1707.289863053869,1707.289863053869,698.6244721882927,1324.2595272763365,449.10734834657467,320.654241922711,672.5419103056882,60.21571372750059,114.82400073577114,124.7499240387029
8582,8214.15541786692,45,1,Professional,Tier_2,1642.831083573384,0.0,363.67404171020297,1116.5079964058332,451.056684014511,334.2537972003189,303.01922052971173,578.0243099216284,311.7651092535119,590.9197409628368,136.01109728829994,9.035836166577967,742.2176260265428,2386.0923370066803,279.10934458013276,55.44977138536902,26.7507067838954,28.27491399452556,137.09902949654193,9.021357278094367,9.23445785323075,9.568714226338024
7667,20368.379682396942,26,0,Professional,Tier_3,3055.2569523595416,0.0,991.585841450901,2176.239054386695,1349.8923234154602,644.8775799126657,860.3804028181324,1122.80719082394,707.0354868162967,0.0,592.8728682418376,6.330366108662148,1289.3930042980833,8867.431982171478,504.35077091211315,143.7942165263035,182.90184629221895,254.72792103029087,317.69287431943656,13.18105153940706,0.0,146.08379430806443
17517,52378.83422047758,57,2,Retired,Tier_1,15713.650266143277,7655.463434877515,1545.0214171493813,6310.69443971052,2711.8809231367222,1496.25942178393,1102.92682751696,3614.51228133148,1696.2182224749315,3401.7911057791016,1268.3258529923687,14.793868148579415,5862.090027581398,5862.090027581398,1032.344366838393,270.5497046058637,330.68211239919566,321.4234757099603,738.7584999898173,58.31966954669221,37.16546769710022,302.33280796253916
17183,41447.87919484232,26,0,Student,Tier_1,12434.363758452697,0.0,924.9087139723216,5272.692731791447,3206.2330956861315,1143.914544984038,1806.5112900572149,2667.2966202577627,2052.3604844024408,0.0,967.8081686358238,13.076606263198528,5419.97596675571,10971.789786602449,852.896039936444,386.6926332903696,320.8246596400609,125.03308915633728,760.8847489091364,1.0217945858899786,0.0,74.24623538256722
9725,23607.34406230021,24,3,Student,Tier_2,4721.4688124600425,4110.486774264508,1015.461766584952,3233.1688288932182,1221.8874099010145,845.5151796306161,940.9510365800212,1575.6015416397645,1110.8070416623148,1586.459006914485,538.1163201678639,5.276519490150279,1245.6461105541052,2707.420343601407,184.46078861681627,249.27114214143535,194.5829421513007,62.47749035622904,203.80044707878025,22.090264951238453,4.553792233057641,33.981277578948244
18153,33882.69312556265,29,1,Student,Tier_3,5082.403968834397,0.0,976.913830936296,3675.244955037664,2232.276934785304,819.0773518932908,1113.340596046815,2598.2762876528836,1156.485740266541,2700.6288881975815,886.3727701123157,6.150891663825643,2084.087746939857,12641.671801799555,1071.2242635659927,190.27508930722385,187.1479966407889,146.58829360675026,190.94004256614488,1.2482235126147874,123.67474403824454,137.10905665895834
7499,25984.536329804057,52,0,Student,Tier_2,5196.907265960811,0.0,1018.9755122293462,3143.8772851896993,1770.160269652603,717.8129922797809,1261.0881635959956,1775.2613301597578,1041.346708428058,0.0,338.05116311239647,5.269872478784397,1369.3519287840772,9721.055639195603,766.020115029157,524.9153751652875,161.69668566988165,128.80957968513025,307.58849883305675,35.47041143679148,0.0,35.27422689939909
17036,36425.68404255855,49,3,Professional,Tier_2,7285.13680851171,0.0,1289.280814940272,5150.200927165758,2635.5609859028773,740.7959723876793,1170.083977386833,1627.2674725864977,1719.7018493898167,3440.2968669597935,724.8742142688448,8.822631081639503,3213.7037220385714,10642.484153058464,1455.3270266480029,590.2426245357423,113.0013583600102,232.91296376895295,309.7753389474599,71.52022169979118,61.77993022979515,72.63543043380112
7720,26142.551023913897,18,2,Student,Tier_2,5228.5102047827795,5113.590982179369,856.359775701072,2632.591411582235,1774.6693788735718,917.1068119434802,1011.5071721495856,1368.6296202251408,1003.2200679677452,1768.9613495750057,443.4326945192371,5.681198992296967,1485.2103453313166,4023.9715544146784,457.6545753701381,147.15915388699707,58.80523445834034,186.05359965213347,153.23297186444572,3.6779751614557994,53.40701556930287,117.08860217932144
1905,42921.41657857165,49,2,Self_Employed,Tier_2,8584.28331571433,2169.1605406473377,1478.4178854610414,4824.782558131452,3181.5011624167396,2036.704272376067,1185.4250294271926,2663.608566896375,1462.3984694910175,3428.85542993772,1164.8686751660894,13.159101098764925,5648.072600596292,10741.410672906284,1405.6821305231074,315.4569339548667,534.8873677574114,270.2719214122952,414.3946581094296,9.370657892357809,164.15287353246512,169.21741187253025
6717,28116.137431348463,39,4,Professional,Tier_1,8434.84122940454,1949.5792154768735,1303.041569874567,3006.7967030435525,1548.7163166675157,572.545026880191,1325.4252315259705,1944.5633869268784,1018.0519592251364,2585.7194368813857,707.6513758539387,8.185258331358959,2301.378481555785,3719.205979587914,271.64053066599473,352.4681644551,60.67640557316053,249.55323961202583,111.03223391663518,38.016220551173774,119.32771008092593,129.78009590247828
2174,15380.232182548763,64,0,Professional,Tier_2,3076.046436509753,1014.8115550569096,428.4697431175562,2213.4442858055786,920.0442945944476,662.9027354796732,759.9225744545569,711.1913695072315,684.1803339291937,0.0,245.2589802332061,5.122359506081126,787.8307852601353,4663.959873860658,605.0450620587955,222.8119323828651,37.804529386874435,94.64264031823716,190.17144622867295,14.72932754703304,0.0,69.09955793709842
6769,18134.70783487674,22,3,Professional,Tier_3,2720.2061752315108,1801.7371799385828,615.1519111077247,1821.6541986757056,1177.0659848906214,572.9672560258396,415.7373190929677,786.4984572170267,634.7109262440061,1447.3920869110054,390.0352344726408,9.20227985850176,1668.8065664870026,5751.551105069106,394.5427994711752,74.15754198936116,138.73911354212723,79.85950551677159,52.52462836484469,7.752331562346028,31.126640179637366,50.06386406962037
7161,28656.521764203462,55,4,Retired,Tier_1,8596.956529261039,3622.303175236323,947.5996534920758,3822.11065660724,2063.0446108282,639.6715016146055,823.2989902490053,2292.3069490010066,1426.1451639168738,1754.60745898959,857.9297262300232,5.857424614326951,1678.5341594264137,1810.5473487774832,459.2190580044403,209.17932248153616,162.05019970531418,204.87297531101123,122.2801480790002,54.120812547634195,63.17535262022857,187.20639283533745
6504,70351.09858780673,18,0,Student,Tier_3,10552.664788171009,0.0,2578.1409131892538,9067.035219735111,5356.926113875136,2029.8887113977808,3078.987794111192,3019.00284867531,3361.949606148326,0.0,1897.8127448282544,11.940990758932854,8400.618181177742,29408.689847675363,847.1309707836348,788.6462215618093,411.6245897751415,846.74619409993,799.9994836408717,24.97786908320623,0.0,234.01151144563536
18765,18725.43097715087,36,3,Self_Employed,Tier_3,2808.8146465726304,2273.986161314582,470.7035357590108,2544.9146643020395,970.2333641993974,739.083417151598,491.01870886405624,1463.0839536699534,632.3488748872593,1133.3656165474165,315.5156910666029,5.638866893494438,1055.9021280347124,4882.362342816325,387.1391117589272,268.3734466332203,174.21231465665196,60.687047663633734,397.3776000843195,5.032161304131526,8.275792093151479,54.86968467657795
4420,89743.73929581065,56,0,Student,Tier_3,13461.560894371598,12241.593535719225,1983.0538786314528,11760.01233750586,5910.279821391451,4264.847544120454,2170.2608738233216,5843.644149251949,3214.4850257549424,0.0,1710.148353268902,13.067834817566853,11727.563610284373,27183.8528819715,1606.748951970855,707.0599764753761,630.2139856678989,361.29262123386417,542.3935325230299,132.71097614584485,0.0,90.77553652686603
1272,12520.24795169204,43,0,Self_Employed,Tier_1,3756.074385507612,0.0,294.1718722782182,1533.0699673918034,695.2397399481362,408.6427429920512,437.3483233135759,928.6464922719472,497.2983572535357,0.0,335.3200163087657,8.816009149642532,1103.7862049791022,3634.436054426397,113.35065392327448,168.0859802600078,32.607571462954745,79.11360634449214,133.79499071291286,7.436954213715773,0.0,32.787879609258624
